titulo_o_fuente,texto,origen
https://www.infobae.com/tecno/2023/07/31/ceo-de-openai-creador-de-chatgpt-no-sabe-que-empleos-desaparecerian-por-la-inteligencia-artificial/,"Uno de los miedos comunes con respecto al desarrollo de la inteligencia artificial es la posibilidad de que las personas puedan perder sus trabajos en el futuro. Aunque muchos expertos indican con optimismo que la IA no causará tales efectos, Sam Altman, CEO de OpenAI, no considera que esta postura sea realista y piensa que incluso estos programas pueden ser peligrosos.
Altman asegura que la posibilidad de que la inteligencia artificial elimine trabajos reales no es lejana y que, además, puede suponer un riesgo para la humanidad si sus capacidades no son controladas o al menos reguladas. Este sería el motivo por el que el ejecutivo estaría interesado en generar consensos con respecto a la regulación o control de las funciones de estos programas.
Parte de este control (aunque pueda parecer contradictorio), aseguró durante una entrevista reciente con The Atlantic, es el acceso que se le ha dado a las personas a este modelo.
“Si hubiésemos construido esto (ChatGPT) por cinco años más en la compañía, hubiésemos tenido algo mucho más impactante”, afirmó Altman.
Indicó que de haber procedido de esta forma, los usuarios de todo el mundo se hubiesen visto afectados pues se limitaría la capacidad de prepararse o adaptarse a las “olas de cambio” que Altman describe como parte de los efectos de la aparición de la inteligencia artificial en la vida cotidiana.
Con respecto a los empleos, Altman considera que varios de ellos pueden verse afectados e incluso eliminados para ser reemplazados de forma permanente por la inteligencia artificial, aunque no se animó a estimar cuántas personas podrían quedar desempleadas.
Aún así, el CEO de la empresa indicó que se crearán nuevos puestos de trabajo pero estos deberán incluir a la IA como parte de su experiencia profesional.
Empleos más y menos vulnerables a ser reemplazados
Para dar más detalles sobre el impacto de la inteligencia artificial en el campo laboral, OpenAI realizó una estimación sobre qué empleos serían los más afectados por la aplicación de esta tecnología en el futuro y encontró que aquellos relacionados con la escritura y la programación serán vulnerables, mientras que los enfocados en pensamiento crítico y desarrollo científico son los menos expuestos.
En ese sentido, las personas que trabajen con datos como los matemáticos, contadores, analistas financieros, escritores y autores, además de los diseñadores web, están en la lista de mayor vulnerabilidad a ser reemplazados por IA con un 100% de posibilidades. Esto no significa que el empleo ya no existirá, sino que varias personas podrían perder sus puestos de trabajo.
De igual forma, en el documento “Los GPT son GPT: Una mirada preliminar al potencial de impacto de los grandes modelos lingüísticos en el mercado laboral”, se conoció que las ocupaciones sin ninguna exposición al reemplazo son aquellas que dependen mucho de una actividad física.
Operadores de equipos agrícolas, atletas y competidores deportivos, mecánicos de autobuses y camiones, especialistas en motores Diesel, albañiles, operadores de torres de perforación, auxiliares de comedor y cafetería, ayudantes de barman, lavaplatos, entre otros, serían menos vulnerables a ser reemplazados al menos en el corto plazo pues la inteligencia artificial generativa no tiene un soporte físico que le permita ejecutar estas tareas.
La empresa indicó que el impacto general de los modelos de lenguaje que incluyen inteligencia artificial tendrán un impacto en todas las industrias, aunque en diferentes medidas.",web
https://www.infobae.com/economia/2023/05/08/preocupante-pronostico-la-inteligencia-artificial-pondra-en-jaque-a-casi-el-25-de-los-puestos-de-trabajo-en-todo-el-mundo/,"El mundo del trabajo experimentará grandes cambios en los próximos cinco años. La irrupción de la inteligencia artificial con su temido efecto de destrucción de puestos de trabajo, pero también en su faceta de creador de nuevos roles laborales hasta ahora inexistentes, más la transición hacia una economía verde serán las principales fuerzas disruptivas que operan sobre el mercado de empleo según el informe “El futuro del trabajo” de Foro Económico Mundial (WEF, por sus siglas en inglés).
Casi uno de cuatro empleos del planeta está a punto de ser radicalmente transformados, asegura el reporte.
“No cabe duda de que el futuro del trabajo será perturbado. Pero no tiene por qué ser distópico”, resume sus conclusiones el WEF.
El informe concluye que casi una cuarta parte de todos los puestos de trabajo (23%) a escala mundial cambiarán en los próximos cinco años. En 45 economías, que abarcan 673 millones de trabajadores, se prevé la creación de 69 millones de nuevos puestos de trabajo y la supresión de 83 millones, lo que supone una disminución neta de 14 millones de empleos, es decir, el 2% del empleo actual.
Según el WEF, una gran variedad de factores influirá en la perturbación del mercado laboral, desde avances tecnológicos como la inteligencia artificial hasta el cambio climático.
La irrupción de cambios tecnológicos está teniendo un efecto notorio, en particular desde la pandemia de Covid-19, cuando se aceleró la adopción de tecnologías ya disponibles para la organización del proceso productivo. Pero la aparición en el centro de la escena de la inteligencia artificial (IA) con Chat GPT como su principal figura despertó el temor a la obsolescencia de cientos de roles laborales, en especial algunos de los tradicionalmente considerados profesionales o de clase media.
A escala mundial, la tecnología es el sector que más rápidamente está reduciendo el empleo -y se prevé una pérdida de puestos de trabajo en la administración y en los sectores tradicionales de seguridad, fábrica y comercio-, pero en general la tecnología tendrá en realidad un impacto positivo neto en el empleo durante los próximos cinco años, entiende el informe.
Aunque muchas empresas prevén el desplazamiento de puestos de trabajo en algunas áreas a causa de los avances tecnológicos, el informe del WEF constata que esto se compensa en otras. En el caso concreto de la IA, el 50% de las empresas cree que creará empleo, mientras que el 25% cree que lo reducirá.
“Las mayores pérdidas de empleo se esperan en las funciones administrativas y en las funciones tradicionales de seguridad, fábrica y comercio”, dice el informe, señalando que la disminución de las funciones administrativas en particular será “impulsada principalmente por la digitalización y la automatización.”
Sin embargo, las empresas encuestadas no ven los cambios tecnológicos como algo negativo en general para el empleo.
“Se espera que el impacto de la mayoría de las tecnologías en el empleo sea positivo en términos netos en los próximos cinco años. El análisis de macrodatos, las tecnologías de gestión del cambio climático y el medio ambiente, y la encriptación y la ciberseguridad serán los principales motores del crecimiento del empleo”, dice el informe.
Algunos de los sectores que podrían ver impulsada la creación de empleo vinculada a la tecnología son la educación, la agricultura y la sanidad, sostiene el reporte.
En última instancia, la adopción de la tecnología y la transformación digital simplemente cambian las habilidades necesarias en el lugar de trabajo.
En los últimos años, se ha pasado de centrarse principalmente en la adquisición de nuevas competencias mediante la contratación de más personas, a la movilidad interna y la mejora de las capacidades de los empleados actuales.
Las habilidades que necesitarán los trabajadores
La buena noticia es que las empresas saben que deben dar prioridad a la formación y el desarrollo de sus empleados pero la pregunta que queda en el aire es: ¿en qué habilidades deben centrarse?
Las dos principales capacidades necesarias para 2023 y el futuro son cognitivas: pensamiento analítico y creatividad.
La resiliencia, la flexibilidad y la agilidad también son competencias básicas ahora y en el futuro, al igual que la alfabetización tecnológica, el liderazgo y la curiosidad.
Pero será el pensamiento creativo la habilidad laboral que más crezca en los próximos cinco años (73%), seguida por el pensamiento analítico (73%) y los conocimientos tecnológicos (68%).
Las mayores ganancias absolutas en términos de empleo llegarán de la mano de los sectores de la educación (3 millones de empleos) y la agricultura (4 millones de empleos), impulsados en parte por la demografía y en parte por las aplicaciones de las nuevas tecnologías en estos campos. También se espera que la nueva geografía económica creada por el cambio de las cadenas de suministro y la mayor atención prestada a la resiliencia en lugar de la eficiencia genere un crecimiento neto del empleo, que beneficiará especialmente a las economías de Asia y Oriente Medio.
Seguir leyendo:",web
https://www.infobae.com/estados-unidos/2023/11/03/elon-musk-advirtio-que-la-inteligencia-artificial-dejara-a-los-humanos-sin-trabajo/,"Elon Musk, CEO de Tesla y SpaceX, predijo que la inteligencia artificial (IA) hará que todos los seres humanos terminen sin trabajo. Afirmó que la IA se convertirá en la “fuerza más disruptiva de la historia” durante una conversación con el Primer Ministro británico, Rishi Sunak, en el Lancaster House de Londres. Asimismo, expresó que eventualmente habrá un punto donde ningún empleo será necesario, pues la IA podrá realizar todas las tareas.
Musk aseveró que la humanidad será testigo de una figura que por primera vez superará al ser humano en inteligencia y que podría presentar ser un desafío encontrarle sentido a la vida ante esta disrupción. A su vez, describió a la IA como una especie de genio mágico que puede otorgar cualquier deseo sin límites.
En este encuentro, donde el primer ministro del Reino Unido conversó con Musk, se debatieron temas como la ansiedad sobre la pérdida de empleo y la necesidad de un “árbitro” para supervisar a las supercomputadoras del futuro.
Las observaciones del multimillonario se produjeron tras la conclusión de una cumbre clave en Bletchley Park, Inglaterra, donde los líderes mundiales acordaron un comunicado global sobre IA en el que encontraron terreno común sobre los riesgos que esta tecnología representa para la humanidad.
El encuentro, caracterizado por las advertencias sobre las amenazas existenciales de la IA, finalizó con un acuerdo entre Estados Unidos y China para encontrar un consenso global sobre cómo abordar las cuestiones más complejas que rodean la tecnología, incluyendo su desarrollo y regulación seguros, reportó BBC.
La charla entre Musk y Sunak también abordó el potencial de la IA para transformar el aprendizaje, con el dueño de X afirmando que podría ser “el mejor y más paciente tutor”. No obstante, el temor a las implicaciones sobre los empleos tradicionales fue una nota discordante. Por su parte, Sunak hizo hincapié en su interés por incentivar la inversión en la creciente industria tecnológica del Reino Unido.
El encuentro entre Sunak y Musk se realizó en un escenario poco convencional, donde las cámaras de televisión no tuvieron acceso, y Downing Street liberó su propio material. El empresario, que ya ha invertido en empresas de inteligencia artificial y empleó tecnología en sus coches autónomos Tesla, destacó su preocupación por la amenaza que la nueva tecnología, especialmente los robots humanoides, pueden representar para la sociedad y la existencia humana. Y aunque su comunicación causó algunas risas entre la audiencia, también resaltó la seriedad de su preocupación.
BBC señaló que, en numerosas ocasiones, el magnate advirtió sobre las amenazas que la IA puede representar para la humanidad, incluso afirmando que podría ser más peligrosa que las armas nucleares. Fue uno de varios líderes tecnológicos que instaron a detener el desarrollo de IA más avanzada que el software GPT-4 de OpenAI en una carta abierta ampliamente citada este año.
Sin embargo, otros líderes en tecnología como Alex Karp, jefe de Palantir, no apoyan esa visión, argumentando que muchos de los que piden una pausa en el desarrollo de la IA no tienen un producto para ofrecer, destacó CNBC.",web
https://www.infobae.com/tecno/2023/11/30/chatgpt-de-openai-cumple-un-ano-y-este-ha-sido-su-impacto-global/,"ChatGPT es un modelo de IA generativa que desde que fue presentado al mundo por OpenAI hace un año, se convirtió en todo un hito en el mundo de la tecnología porque revolucionó el avance de la inteligencia artificial y la llevó al alcance de la sociedad en general.
De hecho, cuando apenas cumplía dos meses desde su lanzamiento en noviembre de 2022, alcanzó los 100 millones de usuarios activos mensuales, marcando el crecimiento de base de usuarios más rápido en la historia de Internet.
Algo que podría deberse a que este modelo de lenguaje GPT-3.5 se ha integrado con gran facilidad en una amplia variedad de industrias, desde la académica hasta el entretenimiento y la gestión pública.
Y a medida que avanzaba febrero, ChatGPT no solo mantuvo su impulso, sino que elevó su base de usuarios a más de mil millones a nivel global. Cada día, 35 millones de personas promedio utilizaban esta plataforma.
Estos números subrayaron la valoración de casi 30.000 millones de dólares de la compañía liderada por Sam Altman, y consolidaron el interés de Microsoft en integrar ChatGPT en productos como BingChat (ahora llamado Copilot) y el navegador Edge.
Sin embargo, esto fue un resultado de un trabajo que se viene desarrollado desde 2016, cuando OpenAI comenzó a concebir el GPT (Generative Pre-trained Transformer), el cual fue evolucionando con diversas versiones, con la presentación del GPT-1 en 2018 y su sucesor, el GPT-3, en junio de 2020.
Y la llegada de la más reciente versión de ChatGPT en noviembre pasado, supuso todo un cambio en la manera de concebir a los asistentes digitales, superando en capacidades a predecesores como Siri y Alexa.
Esto a pesar de sus limitaciones iniciales, como la lentitud de respuesta y la incapacidad para actualizar eventos después de septiembre de 2021, esta tecnología se ha actualizado constantemente en los últimos meses y esto es en gran medida al respaldo recibido por gigantes de Silicon Valley y su fuerte alianza con Microsoft, que ya ha invertido 10.000 millones de dólares en profundizar su asociación con OpenAI.
E incluso otras importantes firmas tecnológicas, como Opera y Snapchat, también incorporaron tecnología basada en GPT a sus servicios.
Una popularidad que creció con la llegada de ChatGPT Plus
En marzo de 2023 fue presentado ChatGPT Plus, un servicio de suscripción que ofrece ventajas como el acceso prioritario en horarios de máxima demanda y funciones exclusivas.
Además, la empresa proporcionó APIs y complementos para expandir la implementación del modelo en aplicaciones de terceros.
En ese mismo marzo, la plataforma alcanzó 100 millones de usuarios diarios, una cantidad treinta veces mayor en comparación con dos meses anteriores, y empresas de la talla de Slack, Discord y General Motors anunciaron planes para integrar la inteligencia artificial generativa en sus productos.
Sin embargo, su rápido avance también suscitó grandes preocupaciones y figuras como Elon Musk y Steve Wozniak, junto a investigadores de IA, quienes mostraron su preocupación ante esta tecnología y solicitaron una moratoria de seis meses en el desarrollo de la IA generativa para ponderar su impacto ético y social.
OpenAI enfrenta algunas fluctuaciones en la aceptación de ChatGPT, con un crecimiento de uso que se ha comenzado a estabilizar. Pero esto no impidió que se expandiera el alcance del chatbot, lanzando una aplicación para iOS y extendiendo la disponibilidad a 11 países nuevos.
Primer aniversario que deja grandes actualizaciones
Un año después de su lanzamiento el 30 de noviembre de 2022, este modelo ha experimentado grandes actualizaciones y de hecho la rápida evolución en este campo se ha visto reflejada en el lanzamiento de GPT-4 Trubo y el generador de texto a imagen DALL-E.
El primero es el modelo de IA más poderoso desarrollado por OpenAI y se caracteriza por manejar textos de hasta 300 páginas, interpretar solicitudes en XML y por mejoras en reconocimiento de voz gracias a Whisper large-v3.
En paralelo, se anunció la integración de ChatGPT a la tercera versión de DALL-E 3, la cual mejoró exponencialmente la calidad y precisión de las imágenes generadas a partir de descripciones textuales.
Esto elimina obstáculos previos, tales como la “ingeniería de prompts”, y optimiza la experiencia del usuario permitiendo ajustes intuitivos y efectivos mediante una interfaz conversacional.
OpenAI también planea lanzar una tienda GPT este diciembre para ofrecer modelos personalizados a empresas.
A lo que se suma los primeros acercamientos de la compañía a Inteligencia Artificial General, con el modelo Q, el cual sería capaz de resolver problemas matemáticos simples.
Un progreso es considerado por algunos expertos como un posible paso hacia una IA capaz de superar la habilidad humana en tareas de valor económico.
Impacto de la IA genera voces de alerta
El desarrollo de la Inteligencia Artificial (IA) pone de manifiesto potenciales beneficios y amenazas para la humanidad. Figuras destacadas como Geoffrey Hinton (ex Google) han alertado sobre los riesgos, e incluso Sam Altman, han admitido posibles peligros vinculados a la creación de una inteligencia artificial general que describió como “el proyecto más importante en la historia de la humanidad”.
Es por ello que la regulación de la IA se ha convertido en un asunto prioritario frente a las preocupaciones por la amenaza a la privacidad y el uso indebido de la tecnología. Se observa un avance significativo con la propuesta del AI Act en la Unión Europea, aunque su enfoque restrictivo genera debate.
Por otro lado, el entrenamiento de modelos como ChatGPT involucra un uso intensivo de datos, cuyos orígenes y derechos de autor son frecuentemente cuestionados dada la falta de transparencia de las compañías.
Finalmente, la eficiencia de esta tecnología sugiere que puede reemplazar o asistir en tareas tradicionalmente humanas y esta situación ha ocasionado una transformación en el concepto de la automatización y el empleo, que se perfilan como un terreno de cambios significativos y oportunidades emergentes en la economía global.
Expansión y competencia en el sector de la inteligencia artificial
En el último año, tanto ChatGPT como otros modelos de inteligencia artificial generativa han experimentado una evolución significativa, impulsando mejoras sustanciales en el área. Llama 2, en el sector de Open Source, y Claude, en el ámbito comercial, son algunos de los competidores que han mostrado importantes avances.
A su vez, Elon Musk ha iniciado su proyecto propio, Grok, que aunque en fases iniciales, se perfila como un potencial competidor de ChatGPT.",web
https://www.infobae.com/tecno/2024/04/29/la-ia-y-los-robots-generan-panico-en-el-mundo-laboral-por-la-perdida-de-empleos/,"La revolución tecnológica está transformando el mundo laboral a una velocidad implacable, introduciendo nuevas herramientas y procesos que, si bien prometen aumentar la eficiencia y la productividad, también generan inquietudes sobre el futuro del empleo humano.
Un estudio reciente del Institute for the Future of Work ha puesto estas preocupaciones bajo análisis, revelando una ansiedad significativa entre los trabajadores del sector tecnológico ante la posible sustitución de sus empleos por avances como la inteligencia artificial (IA) y la robótica.
A continuación te presentamos cuáles fueron los resultados de la investigación, y qué impacto puede tener en el rumbo de la incursión en el mundo laboral de las tecnologías más avanzadas.
Qué impacto tiene la tecnología en el mundo laboral
Con la participación de más de 6.000 individuos, esta encuesta se centró en evaluar el impacto de diversas tecnologías emergentes en el ámbito laboral. Entre ellas, se analizó el uso de dispositivos electrónicos conectados, la implementación de cámaras de vigilancia, la robótica y la inteligencia artificial.
Los resultados, compartidos por el portal Techspot, indicaron una notable distinción en la percepción del riesgo que estas tecnologías representan para los empleados.
Mientras que los dispositivos electrónicos parecen no generar mayor preocupación, las cámaras de teledetección, la robótica y, especialmente, la IA, se perciben como amenazas potenciales al empleo humano.
Qué peligro representa la inteligencia artificial para los puestos de trabajo
El informe destaca que la IA, en particular, está comenzando a ser vista no solo como una herramienta de apoyo en diversas operaciones empresariales sino también como un posible sustituto de trabajadores en ciertas áreas.
Ejemplos notables incluyen su implementación en empresas de renombre como BMW, Samsung y Amazon, donde la IA realiza tareas que previamente requerían intervención humana, desde procesos de manufactura hasta atención al cliente.
Por su parte Magdalena Soffia, autora del informe, aclaró a varios medios que el propósito del estudio no es establecer una correlación directa entre el avance tecnológico y el bienestar laboral.
Lo que pretendía era explorar cómo la combinación del contexto, junto con las decisiones humanas relacionadas con el diseño y la aplicación de estas tecnologías, influye en la percepción de los trabajadores.
Por esto, el enfoque del estudio reside en entender las preocupaciones de estos últimos respecto al avance tecnológico y cómo este puede moldear su futuro en el mundo laboral.
Qué se puede hacer para que la IA no reemplace la mano de obra humana
La creciente integración de la robótica y la IA en el mercado laboral plantea desafíos significativos pero también ofrece oportunidades para repensar y rediseñar el trabajo de manera que beneficie tanto a empleadores como a empleados.
Esto incluye la necesidad de invertir en la capacitación y el reentrenamiento de la fuerza laboral para ocupar nuevos roles generados por la tecnología, así como el desarrollo de políticas laborales que faciliten una transición justa y equitativa hacia estos nuevos paradigmas de trabajo.
Además, el estudio sugiere que la adopción de nuevas tecnologías en el entorno laboral debe manejarse con cautela. Es crucial desarrollar estrategias que no solo busquen mejorar la eficiencia y la productividad, sino que también consideren el impacto humano de su implementación.
Estas prácticas podrían ayudar a mitigar los temores de sustitución laboral, promoviendo un ambiente de trabajo más saludable y seguro para los empleados.
La reflexión que propone el estudio del Institute for the Future of Work es clara: el futuro del empleo en la era tecnológica depende no solo de las capacidades de las máquinas, sino también de las decisiones humanas que guían su uso.
Es fundamental la colaboración entre tecnólogos, empresarios, trabajadores y formuladores de políticas será esencial para garantizar que el avance tecnológico se traduzca en progreso real para todos los miembros de la sociedad.",web
https://www.infobae.com/tecno/2025/07/25/el-mensaje-de-jensen-huang-ceo-de-nvidia-si-no-usas-ia-perderas-tu-trabajo-frente-a-quien-si-la-use/,"En los inicios de cada revolución tecnológica, algunas declaraciones logran sacudir al mundo por su visión de futuro. Este es el caso de Jensen Huang, CEO de Nvidia, advierte que la inteligencia artificial creará más millonarios en cinco años que internet en veinte, director ejecutivo de Nvidia, cuya reciente predicción ha encendido el debate en todos los rincones del sector tecnológico.
Su mensaje no solo desafía las percepciones tradicionales sobre el impacto económico de la tecnología, sino que sugiere que la humanidad se encuentra ante una oportunidad histórica pocas veces vista. El auge de la inteligencia artificial podría desencadenar una generación de riqueza aún mayor que la provocada por internet, reescribiendo las reglas del juego a una velocidad sin precedentes.
En el All-In Podcast, Huang sorprendió al afirmar: “La inteligencia artificial creará más millonarios en cinco años que internet en veinte”. La repercusión no tardó en llegar, y el empresario Heath Ahrens (@heathahrens) amplificó sus palabras en un hilo en X, impulsando la discusión global sobre hasta dónde puede llegar la transformación liderada por la inteligencia artificial.
Un llamado urgente a la acción
La visión de Huang destaca tanto por la magnitud de su comparación como por el énfasis en la urgencia para actuar. Según el CEO, no basta con observar los avances de la inteligencia artificial desde lejos. “Si no usas IA, perderás tu empleo frente a quien sí la use. Eso lo sabemos con certeza”, afirmó. El verdadero riesgo radica en quedarse atrás respecto a quienes adopten estas herramientas de manera temprana.
En lugar de advertir sobre un futuro catastrófico, Huang describe un escenario en el que la diferencia estará marcada por personas y organizaciones capaces de potenciarse con inteligencia artificial, en contraste con quienes, por temor o inercia, decidan no adaptarse. “La ventana para posicionarse se está cerrando rápido”, advirtió el CEO de Nvidia, y subrayó que esperar el “momento perfecto” puede equivaler a perder la oportunidad por completo.
Del auge de internet al salto exponencial de la IA
Huang estableció un paralelismo con la revolución de internet a finales del siglo XX y principios del XXI, cuando surgieron nuevas fortunas y modelos de negocio inéditos. A su juicio, la inteligencia artificial llevará este fenómeno aún más lejos y a mayor velocidad. Los beneficios no serán exclusivos de las grandes empresas, sino que también alcanzarán a emprendedores, pymes, profesionales independientes y sectores anteriormente excluidos del boom tecnológico.
La diferencia esencial, según el director ejecutivo de Nvidia, será la actitud ante el cambio: mientras que la adaptación a internet permitió un ajuste gradual, el ritmo actual de la IA demanda anticipación, creatividad y acción inmediata.
Las claves estratégicas de Huang
En el pódcast, Huang propuso un marco estratégico para aprovechar la inteligencia artificial:
- Actuar sin esperar condiciones ideales, priorizando la experimentación sobre el perfeccionismo.
- Ver la IA como herramienta para potenciar capacidades humanas, acelerar procesos y expandir la creatividad.
- Aprender a utilizar la inteligencia artificial y formar equipos capaces de aplicarla, para mantener la relevancia y competitividad.
- Escalar y automatizar con criterio, de modo que las ideas y servicios amplíen su alcance en modelos de negocio ágiles y adaptativos.
Impacto económico y redefinición del empleo
Las afirmaciones de Huang despertaron debate inmediato entre especialistas. El consenso es que la IA está redefiniendo la noción de carrera profesional y éxito económico, imponiendo un nuevo estándar en la competencia laboral y el liderazgo empresarial.
El mensaje central es contundente: la prosperidad futura dependerá de la capacidad para incorporar la IA como aliada estratégica. El propio Huang, desde el liderazgo de Nvidia, entiende el desafío de conducir la innovación tecnológica desde el centro mismo del cambio global. Sus palabras adquieren un peso especial en un mundo donde sectores como la medicina, el periodismo, la educación y las finanzas ya sienten los impactos de la automatización y la inteligencia artificial avanzada.
Liderar la nueva era exige acción inmediata
La revolución de la inteligencia artificial, según Jensen Huang, es ante todo una cuestión de mentalidad y adaptación. Quienes integren la IA en su trabajo diario, en procesos empresariales y en estrategias de crecimiento tendrán ventaja para liderar y prosperar.
La advertencia es clara y el tiempo es limitado: la “ventana de oportunidad” para posicionarse no permanecerá abierta. Solo quienes respondan de manera proactiva a este momento histórico serán los protagonistas de la nueva era de crecimiento y transformación impulsada por la inteligencia artificial.",web
https://www.infobae.com/opinion/2025/05/28/el-impacto-de-la-inteligencia-artificial-en-el-empleo-que-trabajos-podremos-hacer-los-humanos/,"Duolingo tardó doce años en lanzar 100 cursos de idiomas. En el último año, gracias a la inteligencia artificial, sumó otros 148. Este contraste revela algo fundamental: las capacidades tecnológicas se han acelerado exponencialmente y, con ellas, la productividad que una persona puede alcanzar se ha disparado.
No es el único caso. Salesforce anunció que dejará de contratar programadores en 2025, reemplazando esa función por sistemas de IA. SAP recortará 8.000 puestos para reestructurarse con foco en la automatización. MercadoLibre también está rediseñando sus operaciones en función de estas tecnologías.
Según el Foro Económico Mundial, el 41% de los empleadores ya planifica reducir su fuerza laboral como consecuencia directa de la inteligencia artificial. Y el Fondo Monetario Internacional advierte que esta tecnología afectará —en mayor o menor medida— al 40% de los empleos en el mundo, con un impacto aún mayor en los países desarrollados.
La productividad personal también está cambiando. Ya no hace falta pasar horas planeando un viaje, redactando un mail complejo o analizando datos para una presentación. Si sabemos formular una buena consulta, un modelo de lenguaje puede resolverlo en minutos. De alguna forma, todos estamos sintiendo el cambio. Pero, ¿qué significa esto para nuestro futuro laboral? ¿Qué tareas podrá asumir la IA y cuáles seguirán siendo terreno humano?
Lo que puede hacer la inteligencia artificial
La IA ya domina un conjunto amplio de tareas repetitivas, estructuradas y basadas en reglas claras. Desde el procesamiento de formularios hasta la generación automática de reportes, pasando por la atención a clientes en canales digitales y la escritura de código básico. Según McKinsey, el 60% de las ocupaciones actuales tienen al menos un tercio de tareas automatizables con tecnología disponible hoy.
También se vuelve fundamental en el análisis masivo de datos. Algoritmos de IA son capaces de identificar patrones en imágenes médicas, detectar fraudes financieros, sugerir decisiones de inversión o predecir comportamientos de consumo. En estos casos, la intervención humana se transforma en supervisar, ajustar o validar el resultado.
Incluso en el mundo creativo, los modelos generativos ya producen contenido visual, musical y textual de calidad aceptable. Herramientas como ChatGPT, Midjourney o Sora están siendo adoptadas por agencias de marketing, medios de comunicación y departamentos de diseño. Y aunque la creatividad humana sigue siendo esencial, gran parte del trabajo base ya puede ser realizado por una máquina.
Lo que no puede hacer la inteligencia artificial
Por más asombroso que resulte su avance, la inteligencia artificial todavía tiene límites profundos. Entenderlos no solo es clave para saber qué empleos están a salvo, sino también para identificar las nuevas oportunidades que surgirán.
En primer lugar, la IA carece de sentido común profundo. Puede identificar patrones complejos, pero no entiende el mundo como lo hace una persona. No tiene experiencias, no interpreta ironías ni sutilezas culturales, no puede inferir intenciones ambiguas ni anticipar consecuencias sociales con precisión.
Tampoco posee empatía real. Puede simular una conversación emocional, pero no siente. No puede conectar desde la experiencia, consolar a alguien que atraviesa un duelo, liderar un equipo con sensibilidad, ni leer la tensión en una sala durante una negociación.
Otro límite importante está en el contexto físico no estructurado. Las máquinas aún no pueden operar con eficacia en entornos imprevisibles, cambiantes, desordenados o sociales, como lo hace un técnico que diagnostica una falla “a oído”, una enfermera que detecta señales sutiles en un paciente, o un operario que improvisa ante un imprevisto en planta.
Y, por supuesto, está el terreno de la creatividad auténtica. Si bien las IA pueden generar contenido en base a lo aprendido, todavía no pueden crear ideas verdaderamente originales, romper convenciones de manera intencional o asumir riesgos creativos sin guía humana. Las IAs trabajan sobre lo que ya existe; los humanos, imaginamos lo que todavía no.
¿Qué trabajos podremos hacer los humanos?
El futuro laboral no está perdido, está mutando. Y los trabajos que se mantendrán o surgirán tendrán un denominador común: se apoyarán en capacidades humanas difíciles de replicar por máquinas.
Serán necesarios profesionales que ejerzan liderazgo real, con criterio, intuición y capacidad de adaptarse a lo inesperado. Personas que puedan enseñar, guiar, inspirar y contener emocionalmente. También aquellos que resuelvan problemas que no están bien definidos, que requieran creatividad aplicada, diseño, interpretación de contextos complejos o intervención en tiempo real.
Cobrará enorme valor el pensamiento crítico: personas capaces de desafiar modelos, cuestionar resultados, detectar sesgos o evaluar riesgos éticos.
También crecerán los trabajos vinculados a la relación entre humanos e IA: diseñadores de experiencias de usuario, entrenadores de modelos, auditores de algoritmos, especialistas en gobernanza de datos y curadores de contenido generado por máquinas.
Además, serán clave los oficios que impliquen presencia física, improvisación o sensibilidad artesanal. Profesiones técnicas, mecánicas, de asistencia en campo o trabajos de contacto humano directo que no pueden ser automatizados ni desplazados por software o robots.
La inteligencia artificial avanza con una velocidad sin precedentes, transformando profundamente la manera en que trabajamos, aprendemos y nos relacionamos con el conocimiento. Lo que hasta hace poco parecía ciencia ficción hoy se ha vuelto parte del día a día. Este nuevo escenario nos interpela a repensar nuestro rol en el mundo laboral: ¿dónde podemos aportar un valor verdaderamente humano? ¿Cómo nos preparamos para convivir y colaborar con las máquinas?
Más que resistir el cambio, debemos abrazarlo con una mirada crítica y estratégica. Aprovechar el potencial de la IA exige desarrollar habilidades complementarias: pensamiento creativo, juicio ético, empatía, liderazgo y capacidad de adaptación. No se trata solo de aprender a usar nuevas herramientas, sino de redefinir el sentido de nuestro trabajo.
Sin embargo, no todos parten del mismo lugar. En contextos de desigualdad estructural, la adaptación no es un desafío individual, sino colectivo. Por eso, el Estado debe asumir un papel activo: garantizar el acceso equitativo a la capacitación, promover la reconversión laboral y fomentar empleos que integren a todos en esta nueva economía. El futuro del trabajo puede ser más humano si decidimos construirlo con inclusión, responsabilidad y visión de largo plazo.",web
